tweet id, tweet, label
'262417223732314112',"RT @mashabletech: Google's big Android event gets canceled because of Hurricane #Sandy, @AlexJamesFitz has the details http://t.co/oIpUHPbf",on-topic
'263067049624993792',"RT @GodPosts: Let's all join together in prayer for all of those in the path of Hurricane Sandy! Praying for you all!",on-topic
'262786540445499392',"Hurricane Sandy is going to hit Jersey Shore Monday night. Lets hope it swoops up that shitty cast too. #HurricaneSandy #JerseyShore",on-topic
'263129361534832641',"RT @sundancedeer: I alone created this hurricane for the purpose of preventing @Floebean from reading homestuck",on-topic
'263112797318160384',"«@WorkaholicBlake What if gangnam style is actually just a giant rain dance and we brought this massive hurricane on ourselves»»",on-topic
'262547247013695488',"I uploaded a @YouTube video http://t.co/XSQM9nVy Frankenstorm Vortex in the City of Giants, the West Birth Pangs as Tsunamis roll",off-topic
'263383501573869568',"RT @HurricaneSandyw: FOR EVERY 100 RETWEETS, WE WILL BE DONATING $1,000 TO HELP REBUILT COMMUNITIES DAMAGED BY HURRICANE SANDY. PLEASE R ...",on-topic
'263113230082252802',"RT @Seth_Fried: If your apartment is hit by a dolphin, DO NOT GO OUT TO SEE IF THE DOLPHIN IS OKAY. That's how the hurricane tricks you  ...",on-topic
'262736058788229120',"RT @djacslater: east coast hurricane pro tip: fill your bathtub with champagne just in case.",on-topic
'262632511706898433',"Shannon just came home with propane, nutella and 4 bottles of wine so I guess she's ready for the hurricane",on-topic
'263365737958223873',"So Who Came Up With That Hurricane Sandy ‘Gangnam Style’ Joke? http://t.co/BaxW8EI1",on-topic
'262892277867876352',"@philiplavoie @TheMonkeyest we don't close! Got to make sure all the pipes that the hurricane goes into work!! http://t.co/tHmF4M8q",on-topic
'263327542000369664',"RT @AngryDemdotcom: Stay classy, fuckface RT @realDonaldTrump: Hurricane good luck for Obama again- he will buy the election by handing  ...",on-topic
'262578549096079360',"School is closed on Monday and Tuesday because of a hurricane. Wait, am I still in Florida?",on-topic
'262923866916134914',"RT @FoodbeatNews: Food Hurricane Preparedness: Keep Safe With These Tips http://t.co/xxXH7qbn",on-topic
'262546569109319680',"@lubnamostafa1 @hmahmoud11 @ImanTotonji @Rema_Negash abdulingtons out today unlessthe hurricane comes but even if hes going",off-topic
'263099157122789376',"Hurricane Sandy Fucked Up New York Damn.",on-topic
'262867741306929152',"RT @hurricannesandy: FOUR FOR YOU HURRICANE SANDY! YOU GO HURRICANE SANDY! AND NONE FOR HURRICANE IRENE BYE.",on-topic
'263126523215757313',"7.7quake hits BC Sunday. #Frankenstorm slays East coast. 6.3quake hits BC today. This is it. Hug your pets, make love. (Not to your pets)",on-topic
'262722325345083392',"RT @_jalaaaa: Hurricane Sandy , do me a favor . When you slide threw , take Mitt Romney nut ass with you?",on-topic
'262662311632846849',"RT @CaliKarlie: These hurricane sandy tweets are really funny, but sandy is actually going to fuck up the wifi and then it won't be funny",on-topic
'263411896928067584',"TV news reporter strong Darwin Award contender for live Hurricane Sandy coverage - Boing Boing http://t.co/LNVJzX6S via @BoingBoing",on-topic
'263307015114338304',"Good thing about being home from work is that I get more Skype time with the besties. #frankenstorm",on-topic
'263139944200015872',"RT @md_wallace: #Sandy is now a warm front, inside a hurricane, inside a n'oreaster. It's the Turducken of weather events!",on-topic
'263396188932423680',"@watkins1_sam oh. They just stopped talking about hurricane sandy. Now they're talking about Sara plain. Lmao",on-topic
'263122027349684224',"Pastor: Blame gays for Hurricane Sandy - http://t.co/3DwTKRVV via @Salon",on-topic
'263327801350971392',"RT @AustinMahone: I pray everyone is safe thru this hurricane!&lt;3",on-topic
'263141507425529856',"RT @realsandycane: R.I.P to the 65 victims who lost their lives because of Hurricane Sandy. RT for respect.",on-topic
'263325418092908544',"RT @cinbee: MT @SCCARES Remember that the animals need help too during Hurricane #Sandy. If you have lost your pet, post a pic and we wi ...",on-topic
'262690016092897280',"RT @Axilena: Hurricane Sandy tweets = funny as fuck",on-topic
'262581262856892416',"i hope hurricane sandy fucks up my school. hard.",on-topic
'263063920615505921',"@KlassiNympho I saw two guys joggin and thought hmmmm what did u eat to make you want to work it off in a hurricane",on-topic
'262768459354603521',"I'm really hoping hurricane sandy decides to come over and destroy the absolute shit out of my school. #please",on-topic
'263051166676553728',"RT @TheFakeESPN: If they can quickly rename Hurricane Sandy to A-Rod, it won't hit anything. \(via @jsaavy1)",on-topic
'263115884422369280',"RT @hurricannesandy: STAY IN DOORS EVERYONE, HURRICANE SANDY IS NO JOKE... http://t.co/aB5KBDes",on-topic
'263139410957189120',"RT @GareTheeBear: I'm blown away by all the heartless people making hurricane jokes....",on-topic
'263116228468539393',"RT @ClayTravisBGID: MTV missed a real opportunity to have the Jersey Shore cast cover this hurricane. Would have been amazing TV.",on-topic
'262710441380286464',"RT @emilyplummer24: everyone needs to calm down, the hurricane isn't gunna do much, it's just gunna be rain..we don't even live on the coast",on-topic
'263304209976414208',"Fibonacci Sequence in Hurricane Sandy !! http://t.co/LDnlOE9n",on-topic
'262909906397577216',"We are sending all our loyal employees home by 12 noon today to insure everyone's safety through Hurricane Sandy.... http://t.co/NcsaZdRX",on-topic
'262806758232305664',"Apparently Romney wants to get rid of FEMA and then we get Hurricane Sandy? Sucks to suck, Romney. Goodbye.",on-topic
'263382180313567232',"@Hokie_Lisa @dbw780 @PhilthePill Did you see where that dumb*ss was wishing luck to those in the path of Hurricane Sally yesterday?",on-topic
'262943525270859776',"RT @_aigneaa: @Supreme_Luey this hurricane need to hurry up ,",on-topic
'263382620761620481',"RT @Lord_Voldemort7: There will be a Star Wars 7. And people thought Hurricane Sandy was going to be the biggest disaster announced this ...",on-topic
'263424397325529090',"David Stern never forgets Hurricane Katrina.",on-topic
'262600338006212608',"Everyone wants hurricane sandy when A)people have already lost their lives &homes & B)if school gets cancelled its less time to up ur grades",on-topic
'262634285008289792',"Guess I'll treck my behind to campus and hope the hurricane doesn't hit so i can edit this video,",on-topic
'262404352977821696',"Can't wait to see @Jaymojica32 during the hurricane :)",on-topic
'263355710136532992',"Just received a family mail, I have family in 5states hit by hurricane, most are without power, but doing fine",on-topic
'262686363760091137',"ME TOOOOOO !!!! RT @DianeMarley93: No class or work tmm but getting paid to lay in bed! Thank you Hurricane Sandy!",on-topic
'262755336388214784',"People always take one thing and make a bigger deal out of it then it really is. First twilight now hurricane sandy. #shutthehellup",on-topic
'263053446469537793',"RT @bMitch939: would they call it Hurricane Sandu in India",on-topic
'262580479675469825',"Are any of yal in the path of Hurricane Sandy?!? http://t.co/3wIb4pR8",on-topic
'263315281852628992',"RT @HurricaneSandyw: FOR EVERY 100 RETWEETS, WE WILL BE DONATING $1,000 TO HELP REBUILT COMMUNITIES DAMAGED BY HURRICANE SANDY. PLEASE R ...",on-topic
'263371846253174785',"Fannie Mae, Freddie Mac To Offer Relief To Hurricane Sandy Victims http://t.co/lEzBk7FZ via @huffingtonpost",on-topic
'262777739675852800',"RT @SantaCruz4OBAMA: @djB_MonEy: Remember when President Bush was on Vacation during Hurricane Katrina? This is President Obama. http: ...",on-topic
'262968019003793408',"RT @wasuphoran: guys this isnt a hurricane it's god's tears over little things",on-topic
'262722343170887680',"@petuniaromelias Haha, it's because of the hurricane!",on-topic
'263129404576772096',"RT @AinTime4That: Hurricane's? Ain't nobody got time for that!",on-topic
'262692065341763584',"“@LindseyJB23: When is this hurricane suppose to start?” Deadass -.-",on-topic
'262630693354483712',"RT @AFrankenStorm: BLOWIN SO MANY NIGGAS THEY SHOULD CALL ME HURRICANE SANDY KARDASHIAN.",on-topic
'263380378583195649',"RT @hurricannesandy: RETWEET IF YO ASS SURVIVED HURRICANE SANDY 2012.",on-topic
'263416801076080640',"RT @_JuanTwoThree_: Ay! @_LouiMinati have you heard of the hurricane sammy?xDDD",on-topic
'262728717145620481',"RT @ThoughtCatalog: Hurricane Sandy Liveblog by @tao_lin and the TC staff has begun! http://t.co/LBtYsPKb",on-topic
'262866250399641600',"At 946 mb, #Sandy has now tied the 1938 LI Express Hurricane for the lowest pressure north of Cape Hatteras.",on-topic
'262844277783158786',"RT @mohsenlinux: Republicans saying we may have to wait till Thursday to find out exactly how and where Obama's response to Hurricane Sa ...",on-topic
'263393775047544832',"RT @LilNiqo: Man this Hurricane Sandy ain't no punk. SMH prayin for all yall on da eastcoast.",on-topic
'262373729034706945',"Damn, I'm actually kinda scared about this hurricane now. :-\\",on-topic
'262349789017034752',"RT @bobbylight4real: He already started drinking the juice lmaooooooooo RT @TheOnlyReed: Hurricane sandy survival kit http://t.co/dMfnjN5V",on-topic
'263346786264035328',"RT @chikeizzel: Really thought this hurricane would've given me a few days off",on-topic
'262690747919245312',"RT @FREE_FACTS: The only way to protect your family from Hurricane Sandy is by eating a bible",on-topic
'262748572926218240',"RT @Future1stLady1: I don't know which could possibly be more disastrous... Hurricane Sandy or Obama getting reelected..",on-topic
'262352205993082880',"RT @rt_dew: The only hurricane to hit J-Ville was named Jarvis!",off-topic
'262562191453073408',"RT @KaylaPiligra: I don't care about this hurricane shit I just don't want school lmao",on-topic
'262878383095033856',"Check out Google's crisis map for hurricane Sandy http://t.co/DSI41PWE #superstorm #sandy #Frankenstorm #hurricane",on-topic
'262356171611062272',"“@TyraMartinx5: These hurricane sandy tweets ??????????” they are sooo great",on-topic
'262940741456785409',"RT @x_NicSantiaga: :( I quit. &gt; RT @hurricannesandy: DIS BITCH WAS LIKE IM DYING AT HURRICANE SANDY TWEETS AND IM LIKE YOU ABOUT TO ...",on-topic
'263001270674137088',"Hurricane Sandy Quiets Special Ops Leaders - http://t.co/GgjTwxDH http://t.co/7s49v7lf #us #army",on-topic
'263018055393746944',"RT @ItsLaQueefa: I hope some of yall bitches brought extra glue cuz i know that weave ain't hurricane proof",on-topic
'262420309959917568',"Woah! Earthquake in Vancouver, hurricane on the east coast and possible tsunami in Alaska... Welcome to 2012 -.-",on-topic
'262683263636733952',"Can't wait to walk to class in hurricane force winds and torrential downpour tomorrow! #thanksIUP",on-topic
'262965603743182848',"I TOOK A SELFIE IN THE HURRICANE http://t.co/WwIXF34T",on-topic
'262903953635827712',"RT @emma_rizzuto: HURRICANE SANDY'S IN THIS BITCH",on-topic
'263309709333889024',"RT @FactBoook: Photo of what's left of Queens, New York because of the damage from Hurricane #Sandy. Image courtesy of BuzzFeed: http:// ...",on-topic
'263359217577123840',"Should've namd the hurricane 'A-Rod'. Then it wouldn't have hit anything",on-topic
'262619425918836737',"Holy winter Hurricane Temple! Classes are actually cancelled Monday and Tuesday!! I have zero motivation to do work now.",on-topic
'263043278243504128',"RT @hurricannesandy: I BROKE UP WIT MY HURRICANE BOYFRIEND SINGING WE ARE NEVER EVER EVER DESTROYING CITIES TOGETHER... LIKE EVER.",on-topic
'262829012152365056',"RT @Vivnsect: (The @nytimes is taking a photo of NYC every 60 seconds at this link) #Frankenstorm: From Above http://t.co/tBR0hH2V  - #h ...",on-topic
'262653842615848960',"RT @SandysHurricane: OH U MEAN YOUR PLANS TO FUCK AN ENTIRE NBA TEAM????!! RT: @KimKardashian ugh this hurricane is messing with y plans ...",on-topic
'262651871951482881',"@Senior13Prblms: hurricane sandy doing big work on the easy coast @gtitz35",on-topic
'263329602032766977',"RT @sandyhuricane_: IF YOUR EMERGENCY HURRICANE KIT AINT GOT ALCOHOL & CONDOMS IN IT, YOU AINT DOIN IT RIGHT!",on-topic
'262674775913160704',"RT @SkyNewsBreak: Sky Sources: All British Airways flights to and from New York are cancelled with immediate effect due to Hurricane Sandy",on-topic
'262742526744727552',"Going to have to survive hurricane sandy by myself tomorrow... That ought to be fun. #scary #yolo #shitsgonnagetcrazy",on-topic
'262665729336279040',"???????? RT @Above_THEE_Rim: @DDknockers ???????? he was Tryna get some hurricane yams",on-topic
'263143303162253313',"of course i want to learn about bone formation at 1am, after an hour long power outage, in the middle of a hurricane. but. of. course.",on-topic
'263338126481686528',"RT @JersieLaShay: RT  What if gangnam style is actually just a giant rain dance and we brought this massive hurricane on ourselves",on-topic
'262950896609157120',"RT @cnnbrk: President Obama set to make Hurricane #Sandy statement at 12:45 p.m. ET. http://t.co/XEYNBgW0",on-topic
'262402637218062336',"RT @aSandyHurrican: BLOWIN SO MANY NIGGAS THEY SHOULD CALL ME HURRICANE SANDY KARDASHIAN.",on-topic
'263425603053682688',"Poor form. American Apparel and Gap cause Twitter outrage with Hurricane Sandy sales http://t.co/ajEReMCm",on-topic
'262671904110956546',"RT @breakingweather: Crazy pic. MT @samir: Hurricane Sandy from NASA showing it off the coast of the Carolinas. http://t.co/a7Z8Qvgc",on-topic
'262762801620197376',"I think Frankenstorm is ok, but I like Snowacane better #Sandy @KyleWorthy",on-topic
'262925038464950273',"What thw worst Hurricane Sandy is going to to do us? flooding? downed power lines?",on-topic
'263081910056669184',"Hurricane Sandy caused the new Gossip Girl episode to be postponed.. ??",on-topic
'263357198791475200',"is recording demos and waiting for a bill (telephone, power, hurricane..)",on-topic
'263031394907856898',"RT @WorkaholicBlake: Hurricane Survival Pro Tip: \\1. Buy several kegs of beer\2. Drink beer\3. Wait for flooding \4. Drop kegs in water ...",on-topic
'263410989515550720',"RT @kingsleyyy: Hurricane Sandy has a heavy flow and a wideset vagina.",on-topic
'263049380137934848',"RT @joshcomers: A preacher in PA is blaming Hurricane Sandy on homosexuals. Please, everyone knows the only homosexual to want #Sandy is ...",on-topic
'262582907208626178',"So there's a hurricane near New Jersey normally I would be concerned but not this time he can kiss my ass ?????",on-topic
'262645009063505920',"RT @HiImJust_Tina: My #TL consists of no school tomorrow, hurricane sandy &&&& football game tweets . Lol .",on-topic
'263423578517696512',"All bruh had to say was Hurricane Sandy .",on-topic
'262869263096881155',"I thought hurricane season was over ???????????????????????? \#pineappleExpress",on-topic
'262756607149105152',"@hurricannesandy: I'M JUST A SASSY GHETTO HURRICANE TRYNA NAVIGATE MY WAY THROUGH THIS WORLD U KNO. reminds me of tiffany.. Lol @elizbrunn",on-topic
'263419519576440832',"@MinjaMonster it's ok. I'm still trick or treating in a hurricane tho! That sounded a bit childish..",on-topic
'262414034039615488',"This hurricane must mean the world is definitely going to end in 2012! - Morons.",on-topic
'263396317634650112',"RT @xjonaswanted: Hurricane Sandy. Normal people: Let's stay safe. Joe: Hey, this a nice pole. Let's hang on to this pole. Nick take  ...",on-topic
'263126031681089537',"Facebook Users Are All Talking About Hurricane Sandy: People on the East Coast, as well as… http://t.co/crePfSeq",on-topic
'262767657881841664',"We never get any weather that comes close to #frankenstorm #hurricanesandy",on-topic
'263038043664039936',"Don't you think hurricane sandy sounds like a wrestlers name?",on-topic
'262927409467228162',"Flippin a crap over #sandy and #frankenstorm dear god im so scared lol",on-topic
'262948419633557505',"RT @Java_King  RT @mashable: Google Launches Crisis Map for Hurricane Sandy http://t.co/mVbEwTZu http://t.co/NCzlYiIX",on-topic
'262530967468638208',"RT @itsxbrandi: Hopefully this hurricane knocks out the power for school and they won't be able to fix it for a couple days and I won't  ...",on-topic
'263041898170679296',"Why are there people at Panera right now? There is a fucking hurricane out there!!",on-topic
'263077292090220545',"Maybe you should all pick up a book and stfu about the hurricane. ??",on-topic
'262548731256266752',"S/o to the hurricane for making me miss Mr.Angers Test Tomorrow",on-topic
'263290088723734529',"RT @BornPoor: Adorn+Hurricane Sandy equals a lot of Similac being bought in July! Lol",on-topic
'262598115272560640',"RT @LADYBUNNY77: The evolution of Hurricane Sandy as interpreted by Olivia Newton John. http://t.co/cNn6EcQH",on-topic
'262727757979582464',"Can't believe people find this hurricane sandy parody account hilarious, I think it's time I pray for people .",on-topic
'262427910491746304',"IM FUCKING SCARED FOR HURRICANE SANDY CAUSE I LIVE WHERE THE NEWS PEOPLE SAY ITS HITTING THE WORST LIKE I LIVE ON THE FUCKING ISLAND~",on-topic
'262929830419513344',"RT @stevebuttry: As Hurricane Sandy approaches, more than two dozen #DigitalFirst newsrooms are covering the story: http://t.co/DavhpBHY",on-topic
'262719181168979968',"RT @aSandyHurricane: DIS BITCH WAS LIKE I'M DYING AT HURRICANE SANDY TWEETS AND I'M LIKE YOU ABOUT TO BE DYIN IN REAL LIFE.",on-topic
'262598883375460352',"RT @KagroX: Don't evacuate. The hurricane is a gift from God.",on-topic
'262933826064502786',"RT @GleeksMagick: Oh my god “@scarsfire: New York seems like a ghost city with the arrival of the Hurricane Sandy http://t.co/2z3eZrpY”",on-topic
'263118519040884736',"RT @neweraEB: @TheRealMikeEpps R.I.P to the 65 victims who lost their lives because of Hurricane Sandy. RT for respect. follow back",on-topic
'263285781081231361',"To the people who said hurricane sandy is hyped I guess you don't know about the 64 people that lost their lives... Hmmmm stfu",on-topic
'262585481563340802',"RT @lindsaydemeola: yo... that hurricane sandy twitter is hilarious as fuck though",on-topic
'263286684098109440',"RT @SpringsteenSays: We made it through the heart of a hurricane.",on-topic
'262636614847721472',"Be nice if someone in my local @lowes installation department would answer phone. I'm in Ohio so its not a Hurricane Sandy issue.",on-topic
'262778723823153152',"@DJSPINKING: Whose gonna be the first rapper to put Hurricane Sandy in their song? MEEEEEEEEEE!!?!!? *Points to self* I GOT BARS MY NIG!",on-topic
'262678622014414850',"RT @SunnySideeUP_: Smh...a hurricane is coming and people are asking what's the moves for tomorrow...wow",on-topic
'262880259576303616',"Watch Hurricane Sandy Slam the East Coast Through These 5 Live Webcams http://t.co/2Lhhr1yv",on-topic
'262720553989844992',"RT @_TattedBeautyy: This hurricane had people running to go get food , water and supplies .. Why doesn't HIV/AIDS make people run out an ...",on-topic
'262887879712329728',"Omw to ??.... I gotta long day a head of me! I hope everybody have a blessed day! I'm ?? for the ppl who's effected by hurricane sandy!",on-topic
'262754549318705152',"Frankenstorm may blow race off course: THE Governor of Maryland scrapped early voting across the state yesterday... http://t.co/sJcnF2X2",on-topic
'262611527025184768',"RT @lexx_is_more: maybe out high school will just collapse in this hurricane",on-topic
'263312746504921088',"RT @hurricannesandy: I BROKE UP WIT MY HURRICANE BOYFRIEND SINGING WE ARE NEVER EVER EVER DESTROYING CITIES TOGETHER... LIKE EVER.",on-topic
'263137414468493312',"RT @ChristianRep: Please remain in prayer for those impacted by the Hurricane. #pray #prayer",on-topic
'263312441205739521',"#hurricane I laughed so hard I scared EricDobson. Oops. http://t.co/AqtHEYN5",on-topic
'262376210489810944',"RT @pourmecoffee: Romney calling for emergency tax cuts for the rich to prepare for hurricane.",on-topic
'262888875502993409',"We are prepared: Here's what we've done in advance to ensure quick, effective hurricane response http://t.co/l2IsilZQ #Sandy",on-topic
'262754171768414209',"RT @hurricannesandy: I'M JUST A SASSY GHETTO HURRICANE TRYNA NAVIGATE MY WAY THROUGH THIS WORLD U KNO.",on-topic
'263123468789370880',"RT @JasminSalaymeh: What if Gangnam Style\ is actually a giant rain dance, and we brought the hurricane on ourselves",on-topic
'262621956384370688',"CLASS CANCCELLED FOR MON-TUES hurricane sandy being so clutch #halloweenweekend extended",on-topic
'262706704658079744',"Just saw the blizzard warning for WV, and high wind warning for SW Va. #frankenstorm #Sandy",on-topic
'263080334189531136',"RT @MarlowNYC: Holy Shit Alert: shark swimming in streets of Brigantine, N.J., during #Hurricane #Sandy (via @sista71) #Frankenstorm htt ...",on-topic
'262882251006685184',"RT @JazzNeilan: Good thing I cancelled my plans today , because this hurricane sure is crazy ......",on-topic
'263290038639546368',"RT @StateDept: MT @FEMA What to do before, during, and after a #hurricane: http://t.co/TpiO20h4 | On your phone: http://t.co/8QCcnz4G #Sandy",on-topic
'262969455863267328',"Hurricane slut face blowing out my power #FuckYouHurricaneWhore #blowingeverything",on-topic
'262617150253047808',"RT @MeanGirlTrishy: RT @edshow As Hurricane Sandy approaches remember that under Romney there'd be no federal relief for natural disaste ...",on-topic
'262735834082586624',"#Sandy is getting organized.  #severe #hurricane http://t.co/wkJY7CLw",on-topic
'263281148631867392',"RT @GracieLennon: So like this hurricane.... http://t.co/fIGpMjWK",on-topic
'262623755807907840',"RT @jenn_ryan8: if scranton doesn't cancel classes i will unleash a wrath similar to that of Hurricane Sandy",on-topic
'263041834580856832',"@ToBeGracie like 2-3 hours. We are getting the outer part of the hurricane but its just has bad. Trees are all over, power is out.",on-topic
'262941614232702977',"RT @Marc_Tierney: “@cnnbrk: Weather service reports 24-foot seas off New Jersey ahead of Hurricane #Sandy http://t.co/dIruJJoq” #fb",on-topic
'263039225732149250',"@neiltyson HULK NOWHERE NEAR HURRICANE PATH BUT JUST ATE ALL ICE CREAM FOR BE ON SAFE SIDE",on-topic
'263401371380875264',"How To Get the Internet via Text Message During Hurricane Doomsday: http://t.co/gdR8SAkj",on-topic
'262566265728692224',"RT @AHurricaneSandy: I WENT TO HIGHSCHOOL WIT IRENE. SHE CAN'T EVEN TWERK. SHE AIN'T BOUT DAT HURRICANE LYFE.",on-topic
'262695559826120704',"update again. :p because of hurricane sandy",on-topic
'263383738912755713',"I bearly found out about the hurricane last night.",off-topic
'263420936580128770',"Star Wars: Episode Seven is coming. And I thought the hurricane was going to be the worst part of my week.",on-topic
'262586021106044929',"RT @AHurricaneSandy: I'M JUST A SASSY GHETTO HURRICANE TRYNA NAVIGATE MY WAY THROUGH THIS WORLD U KNO.",on-topic
'263392698759786497',"RT @kingsleyyy: Hurricane Sandy has a heavy flow and a wideset vagina.",on-topic
'262567865499123712',", everybody taking this hurricane serious #girlfriend",on-topic
'262934766008033280',"RT @fivethirtyeight: [new article] Impact of Hurricane Sandy on Election Is Uncertain http://t.co/ZDjdCyx4",on-topic
'263107134009536512',"Why would you name a hurricane Sandy?",on-topic
'263279462202871808',"praying for everyone who were affected by hurricane sandy!!! stay safe!",on-topic
'262983383204913152',"RT @BettyFckinWhite: Hurricane Sandy drinking game. You're in a fckin' hurricane! Drink. #sandy",on-topic
'263053394455969792',"Praying for everybody affected by the Carroll county bus crash and hurricane sandy",on-topic
'263313878778273792',"Hurricane Sandy just needs to gtfo. #nobodylikesyousandy",on-topic
'262935754009899009',"RT @nytimes: Photo, via @NASA, showing Hurricane #Sandy from space at 9 a.m. ET: http://t.co/fAfeWVwj",on-topic
'262616102549471232',"Arf! Hurricane Sandy Will Howl Into NYC; Mass Transit Shut Down, Some Shows Cancelled: Hurricane Sandy's... http://t.co/FeMHZdDo #broadway",on-topic
'262844972716408832',"Quiet, Hurricane-free street. I'll take same pic 24 hrs from now. http://t.co/8gbv9Aac",on-topic
'262910485526114304',"RT @ComedyAndTruth: JUST BLEW A LAPTOP INTO THE OCEAN. NOW A DELL IS ROLLING IN DA DEEP. - Hurricane Sandy",on-topic
'262383057925963776',"That hurricane sandy twitter page is so stupid .......",on-topic
'262678733331259392',"RT @FunnyJokeBooks: They should name hurricanes with black people names. I'd be terrified of hurricane Shanaynay.",on-topic
'262669990451359745',"LOL! Hurricane Sandy has it's own Twitter account... #smh ????",on-topic
'262985914811310081',"not a single one of these hurricane jokes are funny..",on-topic
'262698716111192065',"RT @ARIZONAMARTY: HURRICANE SANDY TWERK FEST AT DEIS!!!!!! WEAR YOUR BEST GET WET CLOTHES!!!! DJ'D BY ME AND HOSTED BY @DYUNGIN!!!!!!! ...",on-topic
'262493200609062913',"RT @Broooookke3: Kinda scared for this hurricane coming! Under a state of emergency #thisshitisserious!",on-topic
'263081991291936769',"@Baseballprobz: They should name this hurricane A-rod. Then it would hit anything! #bam! #baseballprobz",on-topic
'263141358217347072',"NYC Goes Dark: 10 Eerie Photos of the Hurricane Blackout:  \      Via Alana Newhouse\Click here to view this gal... http://t.co/0s3WF6SL",on-topic
'262772502634303488',"RT @_ImSkyyHigh: Why they call it a hurricane if that bitch don't hurry!",on-topic
'262622030170583040',"RT @hurricannesandy: R.I.P to the 65 victims who lost their lives because of Hurricane Sandy. RT for respect &lt;3",on-topic
'263427078635003904',"RT @Deadspin: VIDEO: Before Heat championship ring ceremony, David Stern insists our thoughts are with victims of Hurricane Katrina ht ...",off-topic
'263427767297769473',"RT @AHurricaneSandy: BEATING WOMEN IS PRETTY INSANE TOO, YOU PIECE OF SHIT. RT: @chrisbrown man this hurricane shit is INSANE",off-topic
'262911042059907075',"RT @Darkskin: Hurricane folks be safe...I said a prayer for y'all wishing everythang be alright. Keep us updated if you can. Preciate it.",on-topic
'262467220834226177',"RT @therealrussellp: Mother Nature, did I bone u &not call? First the hurricane cancelled my plans for NYC and now there's a threat  ...",on-topic
'262635162364416001',"RT @tomtomorrow: Reporter:  I'M HERE TO REPORT THAT IT'S VERY VERY WINDY OUT IN THIS HURRICANE.  BACK TO YOU BIFF!",on-topic
'263097189784489985',"“@__Otis__: Meanwhile.. Facebook is playing the numbers game.. totally oblivious to this hurricane..” &lt;----",on-topic
'263414940935798784',"RT @SarcPup: @MittRomney campaign “hindering” and “impeding” Hurricane Sandy relief http://t.co/qn5577A5 The incompetence of his can'tpa ...",on-topic
'263396242502066176',"RT @dannyim80: Everyone please let's pray for all the people affected by hurricane sandy on the east coast. #HurricaneSandy",on-topic
'263314836463697920',"RT @NWF: Hurricane Sandy’s Impact on Fish and Wildlife http://t.co/pWHPMddv",on-topic
'262727662643077120',"RT @HopeDworaczyk: Dear @CNN looks like you put only women in the hurricane path while your male reporters are safe somewhere in Atlanta ...",off-topic
'262563842159165440',"RT @AHurricaneSandy: OH MY GOD KAREN YOU CAN'T JUST ASK A HURRICANE WHY SHE'S ONLY A CATEGORY 1.",on-topic
'263031404248588288',"RT @ItsJennaMarbles: They should name hurricanes with black people names. I'd be terrified of hurricane Shanaynay.",on-topic
'262776632140505089',"Hurricane Sandy view from the top of the NYTimes building http://t.co/pLiXlaHI",on-topic
'262345003693666304',"Jill Biden has canceled Sunday campaign appearances in Huntersville and Asheville so law enforcement agencies can focus on Hurricane Sandy.",on-topic
'262632398225809408',"@boneill93 I'm supposed to have an exam at 8 am in the business school building. I refuse to walk there in a hurricane fuck that",on-topic
'263087493451231232',"RT @cnnbrk: #Sandy made landfall along the coast of southern New Jersey, the National\Hurricane Center said. http://t.co/XEYNBgW0",on-topic
'262794890340077568',"RT @DarrylWThomas: I just left a comment in Hurricane Sandy Upends the Presidential Campaign http://t.co/xn515cvs",on-topic
'263066154875117568',"Lmfaooooo RT @YourAnonNews BREAKING: APPLE MAPS SAYS HURRICANE SANDY TO HIT CALIFORNIA BY MIDNIGHT",on-topic
'263299406877556736',"@aceprimo wanna hear my Hurricane Sandy story?",on-topic
'262703177063882752',"RT @WSJ: Following Hurricane #Sandy on Twitter? Subscribe to our list of meteorologists, weather agencies, reporters: http://t.co/5yYGji4g",on-topic
'263139980111654912',"“@hurrtrackerapp: Shark swimming in streets of Brigantine, N.J., during #Hurricane #HurricaneSandy http://t.co/Lo6ArMvy” @superlameagain",on-topic
'263367956866662401',"RT @businessinsider: These Startling Photos Show Absecon Island Was Completely Underwater During Hurricane Sandy http://t.co/CcF4o7vD",on-topic
'263317362328088576',"RT @MarkRaganCEO: 5 things for PR pros to know about Hurricane Sandy http://t.co/Ek8ItwVh",on-topic
'262387036621791232',"RT @AHurricaneSandy: I WENT TO HIGHSCHOOL WIT IRENE. SHE CAN'T EVEN TWERK. SHE AIN'T BOUT DAT HURRICANE LYFE.",on-topic
'263321885532622850',"Spending the hurricane with my 3 week old niece :)  http://t.co/0kwjmWH0",on-topic
'262859778441756673',"@BristolWPatch: Sandy downgraded to tropical storm; still poses major threat to Northeast. #Frankenstorm  @dmarshall6",on-topic
'262721713211596800',"RT @Senior2013Probs: RT if you don't have school tomorrow because of Hurricane Sandy. #Seniors",on-topic
'263416609559965696',"RT @shannen_devries: getting seriously shitted up over the links between hurricane sandy and the end of the world",on-topic
'263344102689632256',"#ASK1D Do you know about the hurricane Sandy?",on-topic
'263412511141949441',"RT @Lord_Voldemort7: There will be a Star Wars 7. And people thought Hurricane Sandy was going to be the biggest disaster announced this ...",on-topic
'262432240087207936',"RT @cheddar_harper: Just want to point out that all this hurricane/earthquake/tsunami stuff started *after* @pmoharper brought the chinc ...",on-topic
